Unit (n),ETH Input (Cumulative),Issued Tokens,Cumulative Supply,Buy Price (ETH),Spread,Sell Price (ETH),Weight
258,258000,132001.31393304814,73404261.09589061,7.575682e-03,0.4863727454909873,3.891077e-03,17.865052641103016
259,259000,131743.08192599763,73536004.17781661,7.590531e-03,0.48476953907816167,3.910873e-03,17.88980218514069
260,260000,131486.3751647868,73667490.5529814,7.605351e-03,0.48316633266533604,3.930701e-03,17.91448453421893
261,261000,131231.1788316392,73798721.73181304,7.620140e-03,0.4815631262525104,3.950562e-03,17.93910011247199
262,262000,130977.47830854004,73929699.21012159,7.634900e-03,0.4799599198396848,3.970454e-03,17.963649339786922
263,263000,130725.25917379724,74060424.46929538,7.649631e-03,0.47835671342685915,3.990379e-03,17.988132631861866
264,264000,130474.50719867455,74190898.97649406,7.664332e-03,0.4767535070140335,4.010335e-03,18.012550400263326
265,265000,130225.2083440949,74321124.18483816,7.679005e-03,0.4751503006012079,4.030323e-03,18.03690305248245
266,266000,129977.34875741208,74451101.53359558,7.693648e-03,0.47354709418838226,4.050343e-03,18.061190991990347
267,267000,129730.91476924907,74580832.44836482,7.708263e-03,0.4719438877755566,4.070395e-03,18.08541461829244
268,268000,129485.8928904018,74710318.34125523,7.722849e-03,0.470340681362731,4.090479e-03,18.109574326981903
269,269000,129242.26980880639,74839560.61106403,7.737407e-03,0.46873747494990536,4.110594e-03,18.133670509792154
270,270000,129000.03238656833,74968560.6434506,7.751936e-03,0.46713426853707973,4.130741e-03,18.15770355464848
271,271000,128759.16765705217,75097319.81110765,7.766437e-03,0.4655310621242541,4.150919e-03,18.181673845718795
272,272000,128519.66282203053,75225839.47392969,7.780911e-03,0.46392785571142847,4.171129e-03,18.20558176346349
273,273000,128281.50524889067,75354120.97917858,7.795356e-03,0.46232464929860284,4.191371e-03,18.229427684684484
274,274000,128044.68246789741,75482165.66164647,7.809774e-03,0.4607214428857772,4.211644e-03,18.253211982573454
275,275000,127809.1821695108,75609974.84381598,7.824164e-03,0.4591182364729516,4.231948e-03,18.276935026759244
276,276000,127574.99220175775,75737549.83601774,7.838527e-03,0.45751503006012595,4.252283e-03,18.30059718335447
277,277000,127342.10056765615,75864891.9365854,7.852862e-03,0.4559118236473003,4.272650e-03,18.324198815001374
278,278000,127110.49542268986,75992002.43200809,7.867171e-03,0.4543086172344747,4.293047e-03,18.347740280916916
279,279000,126880.16507233366,76118882.59708042,7.881453e-03,0.45270541082164906,4.313476e-03,18.371221936937108
280,280000,126651.09796962765,76245533.69505005,7.895707e-03,0.4511022044088234,4.333936e-03,18.394644135560636
281,281000,126423.28271279851,76371956.97776285,7.909935e-03,0.4494989979959978,4.354427e-03,18.418007225991754
282,282000,126196.70804292787,76498153.68580578,7.924137e-03,0.44789579158317216,4.374949e-03,18.441311554182484
283,283000,125971.36284166612,76624125.04864745,7.938312e-03,0.44629258517034653,4.395502e-03,18.46455746287414
284,284000,125747.23612899068,76749872.28477643,7.952461e-03,0.4446893787575209,4.416086e-03,18.487745291638145
285,285000,125524.31706100756,76875396.60183744,7.966584e-03,0.4430861723446953,4.436701e-03,18.510875376916243
286,286000,125302.59492779558,77000699.19676524,7.980681e-03,0.44148296593186964,4.457346e-03,18.53394805206
287,287000,125082.05915129201,77125781.25591654,7.994752e-03,0.439879759519044,4.478022e-03,18.55696364736974
288,288000,124862.69928321884,77250643.95519975,8.008797e-03,0.4382765531062184,4.498729e-03,18.579922490132795
289,289000,124644.50500304869,77375288.4602028,8.022817e-03,0.43667334669339275,4.519466e-03,18.602824904661173
290,290000,124427.46611600909,77499715.92631881,8.036811e-03,0.4350701402805671,4.540234e-03,18.625671212328662
291,291000,124211.57255112547,77623927.49886994,8.050780e-03,0.4334669338677415,4.561033e-03,18.648461731607277
292,292000,123996.81435930039,77747924.31322925,8.064723e-03,0.43186372745491586,4.581862e-03,18.671196778103187
293,293000,123783.18171142935,77871707.49494068,8.078642e-03,0.4302605210420902,4.602721e-03,18.693876664592057
294,294000,123570.66489655213,77995278.15983723,8.092536e-03,0.4286573146292646,4.623611e-03,18.716501701053836
295,295000,123359.25432003824,78118637.41415727,8.106404e-03,0.42705410821643897,4.644531e-03,18.739072194707017
296,296000,123148.94050180694,78241786.35465908,8.120249e-03,0.42545090180361333,4.665481e-03,18.76158845004234
297,297000,122939.71407457987,78364726.06873366,8.134068e-03,0.4238476953907877,4.686462e-03,18.784050768855984
298,298000,122731.56578216623,78487457.63451582,8.147863e-03,0.4222444889779621,4.707473e-03,18.806459450282265
299,299000,122524.48647777976,78609982.1209936,8.161634e-03,0.42064128256513644,4.728514e-03,18.82881479082579
300,300000,122318.46712238652,78732300.58811599,8.175380e-03,0.4190380761523108,4.749585e-03,18.851117084393156
301,301000,122113.49878308302,78854414.08689907,8.189103e-03,0.4174348697394852,4.770686e-03,18.873366622324145
302,302000,121909.57263150444,78976323.65953058,8.202801e-03,0.41583166332665955,4.791817e-03,18.895563693422442
303,303000,121706.67994226133,79098030.33947285,8.216476e-03,0.4142284569138339,4.812978e-03,18.917708583985885
304,304000,121504.81209140473,79219535.15156426,8.230127e-03,0.4126252505010083,4.834169e-03,18.939801577836295
305,305000,121303.96055491992,79340839.11211917,8.243754e-03,0.41102204408818266,4.855389e-03,18.961842956348775
306,306000,121104.11690724618,79461943.2290264,8.257358e-03,0.40941883767535703,4.876640e-03,18.98383299848065
307,307000,120905.27281982412,79582848.50184622,8.270938e-03,0.4078156312625314,4.897920e-03,19.005771980799935
308,308000,120707.42005966872,79703555.92190589,8.284495e-03,0.40621242484970577,4.919230e-03,19.027660177513365
309,309000,120510.55048796775,79824066.47239386,8.298029e-03,0.40460921843688014,4.940570e-03,19.04949786049405
310,310000,120314.65605870562,79944381.12845255,8.311539e-03,0.4030060120240545,4.961939e-03,19.071285299308663
311,311000,120119.72881731122,80064500.85726987,8.325027e-03,0.4014028056112289,4.983338e-03,19.093022761244274
312,312000,119925.76089932988,80184426.6181692,8.338492e-03,0.39979959919840324,5.004766e-03,19.114710511334774
313,313000,119732.74452911908,80304159.36269832,8.351934e-03,0.3981963927855776,5.026224e-03,19.136348812386878
314,314000,119540.67201856653,80423700.03471689,8.365354e-03,0.396593186372752,5.047711e-03,19.1579379250058
315,315000,119349.5357658312,80543049.57048272,8.378751e-03,0.39498997995992635,5.069228e-03,19.179478107620533
316,316000,119159.32825410635,80662208.89873682,8.392125e-03,0.3933867735471007,5.090774e-03,19.2009696165087
317,317000,118970.04205040373,80781178.94078723,8.405477e-03,0.3917835671342751,5.112349e-03,19.222412705821178
318,318000,118781.66980435945,80899960.61059159,8.418807e-03,0.39018036072144946,5.133954e-03,19.24380762760622
319,319000,118594.2042470602,81018554.81483865,8.432115e-03,0.38857715430862383,5.155588e-03,19.265154631833315
320,320000,118407.63818988978,81136962.45302854,8.445401e-03,0.3869739478957982,5.177251e-03,19.28645396641669
321,321000,118221.9645233956,81255184.41755193,8.458665e-03,0.38537074148297257,5.198943e-03,19.307705877238465
322,322000,118037.17621617464,81373221.5937681,8.471907e-03,0.38376753507014694,5.220664e-03,19.328910608171466
323,323000,117853.26631377824,81491074.86008188,8.485128e-03,0.3821643286573213,5.242414e-03,19.35006840110174
324,324000,117670.22793763594,81608745.08801952,8.498326e-03,0.3805611222444957,5.264194e-03,19.371179495950738
325,325000,117488.05428399729,81726233.14230351,8.511504e-03,0.37895791583167004,5.286002e-03,19.392244130697172
326,326000,117306.7386228919,81843539.8809264,8.524659e-03,0.3773547094188444,5.307839e-03,19.41326254139857
327,327000,117126.27429710672,81960666.1552235,8.537794e-03,0.3757515030060188,5.329705e-03,19.434234962212546
328,328000,116946.65472118101,82077612.80994469,8.550907e-03,0.37414829659319315,5.351600e-03,19.455161625417738
329,329000,116767.87338041773,82194380.68332511,8.563999e-03,0.3725450901803675,5.373523e-03,19.476042761434478
330,330000,116589.92382991187,82310970.60715503,8.577071e-03,0.3709418837675419,5.395476e-03,19.496878598845157
331,331000,116412.79969359476,82427383.40684862,8.590121e-03,0.36933867735471626,5.417457e-03,19.517669364414328
332,332000,116236.49466329427,82543619.90151192,8.603150e-03,0.36773547094189063,5.439467e-03,19.53841528310851
333,333000,116061.00249781099,82659680.90400973,8.616159e-03,0.366132264529065,5.461505e-03,19.559116578115717
334,334000,115886.3170220092,82775567.22103174,8.629146e-03,0.36452905811623937,5.483572e-03,19.579773470864737
335,335000,115712.43212592324,82891279.65315767,8.642114e-03,0.36292585170341374,5.505667e-03,19.600386181044122
336,336000,115539.34176387827,83006818.99492155,8.655061e-03,0.3613226452905881,5.527791e-03,19.62095492662095
337,337000,115367.0399536257,83122186.03487517,8.667987e-03,0.3597194388777625,5.549944e-03,19.641479923859283
338,338000,115195.52077549271,83237381.55565067,8.680893e-03,0.35811623246493685,5.572124e-03,19.66196138733841
339,339000,115024.77837154544,83352406.33402221,8.693779e-03,0.3565130260521112,5.594334e-03,19.682399529970844
340,340000,114854.80694476611,83467261.14096698,8.706645e-03,0.3549098196392856,5.616571e-03,19.70279456302005
341,341000,114685.6007582432,83581946.74172522,8.719490e-03,0.35330661322645995,5.638837e-03,19.72314669611795
342,342000,114517.15413437496,83696463.8958596,8.732316e-03,0.3517034068136343,5.661131e-03,19.74345613728219
343,343000,114349.46145408544,83810813.35731368,8.745122e-03,0.3501002004008087,5.683453e-03,19.76372309293317
344,344000,114182.51715605363,83924995.87446973,8.757908e-03,0.34849699398798306,5.705803e-03,19.78394776791085
345,345000,114016.31573595427,84039012.19020568,8.770675e-03,0.34689378757515743,5.728182e-03,19.80413036549134
346,346000,113850.8517457115,84152863.04195139,8.783421e-03,0.3452905811623318,5.750589e-03,19.824271087403236
347,347000,113686.1197927638,84266549.16174415,8.796149e-03,0.34368737474950617,5.773023e-03,19.844370133843803
348,348000,113522.11453934116,84380071.27628349,8.808856e-03,0.34208416833668054,5.795486e-03,19.864427703494858
349,349000,113358.83070175318,84493430.10698524,8.821545e-03,0.3404809619238549,5.817977e-03,19.884443993538518
350,350000,113196.26304968871,84606626.37003493,8.834214e-03,0.3388777555110293,5.840495e-03,19.904419199672702
351,351000,113034.4064055266,84719660.77644046,8.846864e-03,0.33727454909820365,5.863042e-03,19.924353516126438
352,352000,112873.25564365704,84832534.0320841,8.859495e-03,0.335671342685378,5.885616e-03,19.94424713567497
353,353000,112712.80568981357,84945246.83777392,8.872106e-03,0.3340681362725524,5.908218e-03,19.964100249654678
354,354000,112553.0515204158,85057799.88929434,8.884699e-03,0.33246492985972675,5.930848e-03,19.983913047977772
355,355000,112393.98816192195,85170193.87745626,8.897273e-03,0.3308617234469011,5.953506e-03,20.003685719146837
356,356000,112235.61069019188,85282429.48814645,8.909828e-03,0.3292585170340755,5.976191e-03,20.023418450269155
357,357000,112077.91422985945,85394507.40237631,8.922364e-03,0.32765531062124986,5.998904e-03,20.04311142707088
358,358000,111920.89395371536,85506428.29633002,8.934882e-03,0.32605210420842423,6.021645e-03,20.062764833910958
359,359000,111764.54508209848,85618192.84141211,8.947381e-03,0.3244488977955986,6.044413e-03,20.08237885379498
360,360000,111608.86288229756,85729801.70429441,8.959862e-03,0.32284569138277297,6.067209e-03,20.101953668388745
361,361000,111453.84266796129,85841255.54696238,8.972324e-03,0.32124248496994734,6.090032e-03,20.121489458031725
362,362000,111299.47979851796,85952555.02676089,8.984768e-03,0.3196392785571217,6.112883e-03,20.14098640175031
363,363000,111145.76967860345,86063700.7964395,8.997194e-03,0.3180360721442961,6.135761e-03,20.160444677270945
364,364000,110992.70775749843,86174693.504197,9.009601e-03,0.31643286573147045,6.158667e-03,20.179864461033024
365,365000,110840.2895285736,86285533.79372558,9.021990e-03,0.3148296593186448,6.181600e-03,20.199245928201677
366,366000,110688.51052874376,86396222.30425432,9.034361e-03,0.3132264529058192,6.204560e-03,20.218589252680385
367,367000,110537.36633792966,86506759.67059225,9.046715e-03,0.31162324649299356,6.227548e-03,20.237894607123415
368,368000,110386.85257852834,86617146.52317078,9.059050e-03,0.3100200400801679,6.250563e-03,20.257162162948134
369,369000,110236.96491489104,86727383.48808567,9.071367e-03,0.3084168336673423,6.273605e-03,20.27639209034714
370,370000,110087.69905280948,86837471.18713848,9.083667e-03,0.30681362725451666,6.296674e-03,20.29558455830023
371,371000,109939.05073900893,86947410.23787749,9.095949e-03,0.30521042084169103,6.319771e-03,20.314739734586283
372,372000,109791.01576064965,87057201.25363813,9.108213e-03,0.3036072144288654,6.342894e-03,20.33385778579493
373,373000,109643.58994483536,87166844.84358297,9.120460e-03,0.30200400801603977,6.366045e-03,20.35293887733809
374,374000,109496.76915812875,87276341.6127411,9.132690e-03,0.30040080160321414,6.389222e-03,20.371983173461416
375,375000,109350.5493060748,87385692.16204718,9.144901e-03,0.2987975951903885,6.412427e-03,20.390990837255508
376,376000,109204.9263327303,87494897.0883799,9.157096e-03,0.2971943887775629,6.435658e-03,20.4099620306671
377,377000,109059.89622020093,87603956.98460011,9.169273e-03,0.29559118236473725,6.458917e-03,20.428896914509995
378,378000,108915.45498818476,87712872.4395883,9.181433e-03,0.2939879759519116,6.482202e-03,20.44779564847597
379,379000,108771.59869352255,87821644.03828181,9.193576e-03,0.292384769539086,6.505515e-03,20.466658391145472
380,380000,108628.32342975445,87930272.36171156,9.205702e-03,0.29078156312626036,6.528854e-03,20.48548529999823
381,381000,108485.62532668342,88038757.98703824,9.217811e-03,0.2891783567134347,6.552220e-03,20.50427653142371
382,382000,108343.50054994457,88147101.48758818,9.229903e-03,0.2875751503006091,6.575612e-03,20.523032240731467
383,383000,108201.9453005812,88255303.43288876,9.241978e-03,0.28597194388778346,6.599032e-03,20.541752582161354
384,384000,108060.95581462645,88363364.38870339,9.254036e-03,0.28436873747495783,6.622478e-03,20.560437708893613
385,385000,107920.52836269134,88471284.91706608,9.266078e-03,0.2827655310621322,6.645950e-03,20.579087773058856
386,386000,107780.65924955855,88579065.57631564,9.278102e-03,0.28116232464930657,6.669450e-03,20.597702925747914
387,387000,107641.344813782,88686706.92112942,9.290111e-03,0.27955911823648094,6.692975e-03,20.616283317021573
388,388000,107502.58142729213,88794209.50255671,9.302102e-03,0.2779559118236553,6.716528e-03,20.634829095920196
389,389000,107364.36549500698,88901573.86805172,9.314077e-03,0.2763527054108297,6.740107e-03,20.653340410473227
390,390000,107226.69345444845,89008800.56150617,9.326036e-03,0.27474949899800405,6.763712e-03,20.671817407708588
391,391000,107089.56177536432,89115890.12328154,9.337978e-03,0.2731462925851784,6.787344e-03,20.69026023366195
392,392000,106952.96695935533,89222843.0902409,9.349904e-03,0.2715430861723528,6.811002e-03,20.708669033385927
393,393000,106816.90553950786,89329659.99578041,9.361814e-03,0.26993987975952716,6.834687e-03,20.727043950959118
394,394000,106681.37408003122,89436341.36986044,9.373708e-03,0.2683366733467015,6.858398e-03,20.745385129495094
395,395000,106546.36917590069,89542887.73903634,9.385585e-03,0.2667334669338759,6.882135e-03,20.763692711151222
396,396000,106411.88745250486,89649299.62648883,9.397446e-03,0.26513026052105026,6.905899e-03,20.781966837137443
397,397000,106277.92556529859,89755577.55205414,9.409292e-03,0.26352705410822463,6.929689e-03,20.80020764772491
398,398000,106144.48019946009,89861722.0322536,9.421121e-03,0.261923847695399,6.953505e-03,20.81841528225454
399,399000,106011.54806955333,89967733.58032314,9.432935e-03,0.2603206412825734,6.977347e-03,20.836589879145464
400,400000,105879.12591919478,90073612.70624234,9.444732e-03,0.25871743486974774,7.001215e-03,20.85473157590338
401,401000,105747.21052072488,90179359.91676307,9.456514e-03,0.2571142284569221,7.025110e-03,20.87284050912881
402,402000,105615.79867488399,90284975.71543795,9.468280e-03,0.2555110220440965,7.049030e-03,20.890916814525266
403,403000,105484.88721049276,90390460.60264844,9.480031e-03,0.25390781563127085,7.072977e-03,20.908960626907312
404,404000,105354.47298413713,90495815.07563257,9.491766e-03,0.2523046092184452,7.096950e-03,20.92697208020855
405,405000,105224.55287985702,90601039.62851243,9.503485e-03,0.2507014028056196,7.120948e-03,20.944951307489504
406,406000,105095.12380884007,90706134.75232127,9.515189e-03,0.24909819639279393,7.144973e-03,20.962898440945406
407,407000,104966.18270911889,90811100.93503039,9.526878e-03,0.24749498997996827,7.169023e-03,20.980813611913916
408,408000,104837.72654527273,90915938.66157566,9.538551e-03,0.2458917835671426,7.193100e-03,20.99869695088274
409,409000,104709.75230813319,91020648.41388379,9.550209e-03,0.24428857715431695,7.217202e-03,21.01654858749715
410,410000,104582.25701449368,91125230.67089829,9.561851e-03,0.2426853707414913,7.241330e-03,21.03436865056747
411,411000,104455.23770682306,91229685.90860511,9.573479e-03,0.24108216432866564,7.265484e-03,21.0521572680764
412,412000,104328.6914529829,91334014.6000581,9.585091e-03,0.23947895791583998,7.289663e-03,21.06991456718632
413,413000,104202.6153459488,91438217.21540405,9.596688e-03,0.23787575150301432,7.313869e-03,21.087640674246497
414,414000,104077.00650353504,91542294.22190759,9.608270e-03,0.23627254509018866,7.338100e-03,21.105335714800205
415,415000,103951.86206812336,91646246.0839757,9.619837e-03,0.234669338677363,7.362356e-03,21.122999813591747
416,416000,103827.17920639493,91750073.2631821,9.631389e-03,0.23306613226453735,7.386639e-03,21.14063309457345
417,417000,103702.95510906611,91853776.21829116,9.642927e-03,0.2314629258517117,7.410947e-03,21.15823568091253
418,418000,103579.18699062774,91957355.4052818,9.654449e-03,0.22985971943888603,7.435280e-03,21.17580769499792
419,419000,103455.87208908767,92060811.27737089,9.665957e-03,0.22825651302606037,7.459639e-03,21.193349258447
420,420000,103333.00766571694,92164144.28503661,9.677450e-03,0.2266533066132347,7.484024e-03,21.210860492112243
421,421000,103210.59100479896,92267354.87604141,9.688928e-03,0.22505010020040905,7.508434e-03,21.22834151608783
422,422000,103088.61941338239,92370443.49545479,9.700392e-03,0.2234468937875834,7.532869e-03,21.24579244971616
423,423000,102967.09022103698,92473410.58567582,9.711841e-03,0.22184368737475774,7.557330e-03,21.263213411594275
424,424000,102846.00077961251,92576256.58645543,9.723276e-03,0.22024048096193208,7.581817e-03,21.280604519580272
425,425000,102725.34846300117,92678981.93491843,9.734696e-03,0.21863727454910642,7.606328e-03,21.29796589079958
426,426000,102605.13066690283,92781587.06558533,9.746101e-03,0.21703406813628076,7.630865e-03,21.315297641651213
427,427000,102485.34480859342,92884072.41039392,9.757493e-03,0.2154308617234551,7.655428e-03,21.332599887813938
428,428000,102365.98832669621,92986438.39872062,9.768870e-03,0.21382765531062944,7.680015e-03,21.349872744252373
429,429000,102247.05868095612,93088685.45740157,9.780232e-03,0.21222444889780379,7.704628e-03,21.367116325223027
430,430000,102128.55335201698,93190814.01075359,9.791581e-03,0.21062124248497813,7.729266e-03,21.38433074428029
431,431000,102010.46984120156,93292824.48059478,9.802915e-03,0.20901803607215247,7.753929e-03,21.40151611428232
432,432000,101892.80567029436,93394717.28626508,9.814236e-03,0.2074148296593268,7.778618e-03,21.418672547396902
433,433000,101775.55838132743,93496492.84464641,9.825542e-03,0.20581162324650115,7.803331e-03,21.435800155107234
434,434000,101658.72553636863,93598151.57018277,9.836834e-03,0.2042084168336755,7.828070e-03,21.45289904821764
435,435000,101542.30471731276,93699693.87490009,9.848112e-03,0.20260521042084984,7.852833e-03,21.46996933685923
436,436000,101426.29352567522,93801120.16842577,9.859376e-03,0.20100200400802418,7.877622e-03,21.487011130495528
437,437000,101310.68958238853,93902430.85800816,9.870627e-03,0.19939879759519852,7.902436e-03,21.504024537927975
438,438000,101195.49052760095,94003626.34853576,9.881863e-03,0.19779559118237286,7.927274e-03,21.521009667301456
439,439000,101080.6940204782,94104707.04255624,9.893086e-03,0.1961923847695472,7.952138e-03,21.537966626109682
440,440000,100966.29773900736,94205673.34029526,9.904295e-03,0.19458917835672154,7.977026e-03,21.554895521200592
441,441000,100852.29937980304,94306525.63967505,9.915490e-03,0.19298597194389588,8.001940e-03,21.571796458781673
442,442000,100738.69665791659,94407264.33633296,9.926672e-03,0.19138276553107023,8.026878e-03,21.588669544425166
443,443000,100625.48730664697,94507889.8236396,9.937840e-03,0.18977955911824457,8.051841e-03,21.605514883073337
444,444000,100512.66907735447,94608402.49271695,9.948995e-03,0.1881763527054189,8.076829e-03,21.62233257904358
445,445000,100400.23973927675,94708802.73245624,9.960136e-03,0.18657314629259325,8.101842e-03,21.639122736033524
446,446000,100288.1970793466,94809090.92953558,9.971263e-03,0.1849699398797676,8.126879e-03,21.65588545712609
447,447000,100176.53890201286,94909267.4684376,9.982377e-03,0.18336673346694193,8.151941e-03,21.67262084479446
448,448000,100065.26302906273,95009332.73146667,9.993478e-03,0.18176352705411628,8.177028e-03,21.68932900090702
449,449000,99954.36729944668,95109287.09876612,1.000457e-02,0.18016032064129062,8.202140e-03,21.70601002673226
450,450000,99843.84956910543,95209130.94833523,1.001564e-02,0.17855711422846496,8.227276e-03,21.722664022943622
451,451000,99733.70771079916,95308864.65604603,1.002670e-02,0.1769539078156393,8.252437e-03,21.739291089624246
452,452000,99623.93961393849,95408488.59565997,1.003775e-02,0.17535070140281364,8.277622e-03,21.755891326271755
453,453000,99514.54318441803,95508003.13884439,1.004878e-02,0.17374749498998798,8.302832e-03,21.772464831802914
454,454000,99405.51634445132,95607408.65518884,1.005980e-02,0.17214428857716232,8.328066e-03,21.78901170455831
455,455000,99296.85703240847,95706705.51222125,1.007081e-02,0.17054108216433667,8.353325e-03,21.8055320423069
456,456000,99188.56320265526,95805894.0754239,1.008181e-02,0.168937875751511,8.378608e-03,21.822025942250605
457,457000,99080.63282539429,95904974.70824929,1.009279e-02,0.16733466933868535,8.403916e-03,21.838493501028793
458,458000,98973.06388650824,96003947.7721358,1.010376e-02,0.1657314629258597,8.429248e-03,21.85493481472274
459,459000,98865.85438740489,96102813.6265232,1.011472e-02,0.16412825651303403,8.454605e-03,21.87134997886004
460,460000,98759.002344864,96201572.62886806,1.012566e-02,0.16252505010020837,8.479986e-03,21.887739088418982
461,461000,98652.50579088592,96300225.13465895,1.013659e-02,0.16092184368738272,8.505391e-03,21.90410223783287
462,462000,98546.36277254231,96398771.49743149,1.014751e-02,0.15931863727455706,8.530821e-03,21.920439520994314
463,463000,98440.5713518284,96497212.06878331,1.015841e-02,0.1577154308617314,8.556275e-03,21.936751031259455
464,464000,98335.12960551702,96595547.19838883,1.016931e-02,0.15611222444890574,8.581753e-03,21.953036861452176
465,465000,98230.03562501448,96693777.23401384,1.018019e-02,0.15450901803608008,8.607255e-03,21.969297103868254
466,466000,98125.28751621812,96791902.52153006,1.019105e-02,0.15290581162325442,8.632782e-03,21.985531850279465
467,467000,98020.88339937553,96889923.40492944,1.020191e-02,0.15130260521042876,8.658332e-03,22.00174119193767
468,468000,97916.82140894543,96987840.22633839,1.021275e-02,0.1496993987976031,8.683907e-03,22.01792521957884
469,469000,97813.09969346019,97085653.32603185,1.022358e-02,0.14809619238477745,8.709506e-03,22.03408402342706
470,470000,97709.71641538998,97183363.04244724,1.023440e-02,0.1464929859719518,8.735129e-03,22.05021769319847
471,471000,97606.66975100858,97280969.71219824,1.024520e-02,0.14488977955912613,8.760777e-03,22.066326318105197
472,472000,97503.95789026069,97378473.6700885,1.025599e-02,0.14328657314630047,8.786448e-03,22.082409986859208
473,473000,97401.57903663063,97475875.24912512,1.026677e-02,0.1416833667334748,8.812143e-03,22.098468787676186
474,474000,97299.5314070131,97573174.78053214,1.027754e-02,0.14008016032064916,8.837862e-03,22.114502808279287
475,475000,97197.81323158466,97670372.59376372,1.028830e-02,0.1384769539078235,8.863605e-03,22.13051213590295
476,476000,97096.42275367751,97767469.0165174,1.029904e-02,0.13687374749499784,8.889372e-03,22.146496857296594
477,477000,96995.35822965422,97864464.37474705,1.030977e-02,0.13527054108217218,8.915163e-03,22.162457058728318
478,478000,96894.61792878398,97961358.99267584,1.032049e-02,0.13366733466934652,8.940978e-03,22.178392825988563
479,479000,96794.20013312042,98058153.19280896,1.033120e-02,0.13206412825652086,8.966817e-03,22.194304244393738
480,480000,96694.1031373809,98154847.29594633,1.034189e-02,0.1304609218436952,8.992679e-03,22.210191398789792
481,481000,96594.32524882678,98251441.62119515,1.035258e-02,0.12885771543086955,9.018566e-03,22.226054373555773
482,482000,96494.86478714558,98347936.4859823,1.036325e-02,0.1272545090180439,9.044476e-03,22.241893252607348
483,483000,96395.72008433417,98444332.20606664,1.037390e-02,0.12565130260521823,9.070410e-03,22.257708119400295
484,484000,96296.88948458336,98540629.09555122,1.038455e-02,0.12404809619239258,9.096368e-03,22.273499056933932
485,485000,96198.37134416394,98636827.46689539,1.039519e-02,0.12244488977956694,9.122349e-03,22.289266147754557
486,486000,96100.16403131375,98732927.6309267,1.040581e-02,0.1208416833667413,9.148354e-03,22.30500947395882
487,487000,96002.26592612629,98828929.89685282,1.041642e-02,0.11923847695391565,9.174383e-03,22.320729117197086
488,488000,95904.6754204405,98924834.57227325,1.042702e-02,0.11763527054109,9.200435e-03,22.33642515867675
489,489000,95807.39091773171,99020641.96319099,1.043761e-02,0.11603206412826436,9.226511e-03,22.352097679165535
490,490000,95710.41083300397,99116352.37402399,1.044818e-02,0.11442885771543872,9.252610e-03,22.367746758994738
491,491000,95613.73359268352,99211966.10761668,1.045875e-02,0.11282565130261307,9.278733e-03,22.38337247806247
492,492000,95517.35763451329,99307483.46525119,1.046930e-02,0.11122244488978743,9.304880e-03,22.398974915836863
493,493000,95421.28140744907,99402904.74665864,1.047984e-02,0.10961923847696178,9.331050e-03,22.41455415135921
494,494000,95325.50337155619,99498230.25003019,1.049037e-02,0.10801603206413614,9.357244e-03,22.43011026324713
495,495000,95230.0219979079,99593460.2720281,1.050089e-02,0.1064128256513105,9.383461e-03,22.44564332969767
496,496000,95134.83576848458,99688595.1077966,1.051140e-02,0.10480961923848485,9.409701e-03,22.461153428490377
497,497000,95039.94317607426,99783635.05097267,1.052189e-02,0.1032064128256592,9.435965e-03,22.47664063699036
498,498000,94945.34272417398,99878580.39369684,1.053238e-02,0.10160320641283356,9.462252e-03,22.492105032151315
499,499000,94851.0329268927,99973431.42662373,1.054285e-02,0.10000000000000792,9.488563e-03,22.5075466905185
